time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2019-03-29 16:49:06.756 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13381750784,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50588824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:50:06.757 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13381754880,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50817296,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:51:06.801 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13381709824,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,1,42,45911768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:52:06.802 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13381640192,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46258784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:53:06.803 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13381369856,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46468800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:54:06.805 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13381369856,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46720240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:55:06.806 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380337664,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47030064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:56:06.807 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380231168,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47255424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:57:06.809 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380202496,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47491680,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:58:06.810 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380153344,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47793248,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 16:59:06.811 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380747264,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48020360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:00:06.813 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380722688,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48330000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:01:06.814 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380722688,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48556376,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:02:06.815 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380567040,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48792384,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:03:06.851 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380448256,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49101688,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:04:06.852 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380464640,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49330144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:05:06.853 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380435968,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49621112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:06:06.854 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380370432,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49846104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:07:06.931 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13380243456,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50090440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:08:06.953 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13379682304,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50415480,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:09:06.955 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13379452928,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50629760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:10:06.956 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13379309568,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50861736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:11:07.070 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13379305472,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,1,3,45870640, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:12:07.141 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13379182592,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46141864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:13:07.142 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13378936832,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46395856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:14:07.143 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13378891776,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46664760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:15:07.144 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13376618496,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46926648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:16:07.145 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13378510848,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47188624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:17:07.146 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13378183168,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47448480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:18:07.148 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13394337792,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47702392,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:19:07.149 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13394063360,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47962168,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:20:07.150 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13394001920,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48224072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:21:07.152 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393842176,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48486008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:22:07.153 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393805312,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48739936, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:23:07.154 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393784832,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49001824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:24:07.155 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393760256,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49263672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:25:07.156 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393645568,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49523456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 17:26:07.158 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13393498112,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49777352, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
